configName      Platooning
iniFile         omnetpp.ini
processID       3650
runID           Platooning-0-20191231-13:20:15-3650
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:20:15.059
endDateTime     2019-12-31 13:20:32.059
duration        0 hour, 0 minute, 17 second


index          timestamp      vehId          pltMode        pltId          pltDepth       pltSize        pltOptSize     pltMaxSize     
15             0.60           veh1.2         3              veh1           2              -              -              -              
15             0.60           veh1.3         3              veh1           3              -              -              -              

16             0.60           veh1.4         3              veh1.4         0              2              4              10             
16             0.60           veh1.5         3              veh1.4         1              -              -              -              

17             0.70           veh            3              veh            0              4              4              10             
17             0.70           veh.1          3              veh            1              -              -              -              
17             0.70           veh.2          3              veh            2              -              -              -              
17             0.70           veh.3          3              veh            3              -              -              -              

18             0.70           veh1           3              veh1           0              4              4              10             
18             0.70           veh1.1         3              veh1           1              -              -              -              
18             0.70           veh1.2         3              veh1           2              -              -              -              
18             0.70           veh1.3         3              veh1           3              -              -              -              

19             0.70           veh1.4         3              veh1.4         0              2              4              10             
19             0.70           veh1.5         3              veh1.4         1              -              -              -              

20             0.80           veh            3              veh            0              4              4              10             
20             0.80           veh.1          3              veh            1              -              -              -              
20             0.80           veh.2          3              veh            2              -              -              -              
20             0.80           veh.3          3              veh            3              -              -              -              

21             0.80           veh1           3              veh1           0              4              4              10             
21             0.80           veh1.1         3              veh1           1              -              -              -              
21             0.80           veh1.2         3              veh1           2              -              -              -              
21             0.80           veh1.3         3              veh1           3              -              -              -              

22             0.80           veh1.4         3              veh1.4         0              2              4              10             
22             0.80           veh1.5         3              veh1.4         1              -              -              -              

23             0.90           veh            3              veh            0              4              4              10             
23             0.90           veh.1          3              veh            1              -              -              -              
23             0.90           veh.2          3              veh            2              -              -              -              
23             0.90           veh.3          3              veh            3              -              -              -              

24             0.90           veh1           3              veh1           0              4              4              10             
24             0.90           veh1.1         3              veh1           1              -              -              -              
24             0.90           veh1.2         3              veh1           2              -              -              -              
24             0.90           veh1.3         3              veh1           3              -              -              -              

25             0.90           veh1.4         3              veh1.4         0              2              4              10             
25             0.90           veh1.5         3              veh1.4         1              -              -              -              

26             1.00           veh            3              veh            0              4              4              10             
26             1.00           veh.1          3              veh            1              -              -              -              
26             1.00           veh.2          3              veh            2              -              -              -              
26             1.00           veh.3          3              veh            3              -              -              -              

27             1.00           veh1           3              veh1           0              4              4              10             
27             1.00           veh1.1         3              veh1           1              -              -              -              
27             1.00           veh1.2         3              veh1           2              -              -              -              
27             1.00           veh1.3         3              veh1           3              -              -              -              

28             1.00           veh1.4         3              veh1.4         0              2              4              10             
28             1.00           veh1.5         3              veh1.4         1              -              -              -              

29             1.10           veh            3              veh            0              4              4              10             
29             1.10           veh.1          3              veh            1              -              -              -              
29             1.10           veh.2          3              veh            2              -              -              -              
29             1.10           veh.3          3              veh            3              -              -              -              

30             1.10           veh1           3              veh1           0              4              4              10             
30             1.10           veh1.1         3              veh1           1              -              -              -              
30             1.10           veh1.2         3              veh1           2              -              -              -              
30             1.10           veh1.3         3              veh1           3              -              -              -              

31             1.10           veh1.4         3              veh1.4         0              2              4              10             
31             1.10           veh1.5         3              veh1.4         1              -              -              -              

32             1.20           veh            3              veh            0              4              4              10             
32             1.20           veh.1          3              veh            1              -              -              -              
32             1.20           veh.2          3              veh            2              -              -              -              
32             1.20           veh.3          3              veh            3              -              -              -              

33             1.20           veh1           3              veh1           0              4              4              10             
33             1.20           veh1.1         3              veh1           1              -              -              -              
33             1.20           veh1.2         3              veh1           2              -              -              -              
33             1.20           veh1.3         3              veh1           3              -              -              -              

34             1.20           veh1.4         3              veh1.4         0              2              4              10             
34             1.20           veh1.5         3              veh1.4         1              -              -              -              

35             1.30           veh            3              veh            0              4              4              10             
35             1.30           veh.1          3              veh            1              -              -              -              
35             1.30           veh.2          3              veh            2              -              -              -              
35             1.30           veh.3          3              veh            3              -              -              -              

36             1.30           veh1           3              veh1           0              4              4              10             
36             1.30           veh1.1         3              veh1           1              -              -              -              
36             1.30           veh1.2         3              veh1           2              -              -              -              
36             1.30           veh1.3         3              veh1           3              -              -              -              

37             1.30           veh1.4         3              veh1.4         0              2              4              10             
37             1.30           veh1.5         3              veh1.4         1              -              -              -              

38             1.40           veh            3              veh            0              4              4              10             
38             1.40           veh.1          3              veh            1              -              -              -              
38             1.40           veh.2          3              veh            2              -              -              -              
38             1.40           veh.3          3              veh            3              -              -              -              

39             1.40           veh1           3              veh1           0              4              4              10             
39             1.40           veh1.1         3              veh1           1              -              -              -              
39             1.40           veh1.2         3              veh1           2              -              -              -              
39             1.40           veh1.3         3              veh1           3              -              -              -              

40             1.40           veh1.4         3              veh1.4         0              2              4              10             
40             1.40           veh1.5         3              veh1.4         1              -              -              -              

41             1.50           veh            3              veh            0              4              4              10             
41             1.50           veh.1          3              veh            1              -              -              -              
41             1.50           veh.2          3              veh            2              -              -              -              
41             1.50           veh.3          3              veh            3              -              -              -              

42             1.50           veh1           3              veh1           0              4              4              10             
42             1.50           veh1.1         3              veh1           1              -              -              -              
42             1.50           veh1.2         3              veh1           2              -              -              -              
42             1.50           veh1.3         3              veh1           3              -              -              -              

43             1.50           veh1.4         3              veh1.4         0              2              4              10             
43             1.50           veh1.5         3              veh1.4         1              -              -              -              

44             1.60           veh            3              veh            0              4              4              10             
44             1.60           veh.1          3              veh            1              -              -              -              
44             1.60           veh.2          3              veh            2              -              -              -              
44             1.60           veh.3          3              veh            3              -              -              -              

45             1.60           veh1           3              veh1           0              4              4              10             
45             1.60           veh1.1         3              veh1           1              -              -              -              
45             1.60           veh1.2         3              veh1           2              -              -              -              
45             1.60           veh1.3         3              veh1           3              -              -              -              

46             1.60           veh1.4         3              veh1.4         0              2              4              10             
46             1.60           veh1.5         3              veh1.4         1              -              -              -              

47             1.70           veh            3              veh            0              4              4              10             
47             1.70           veh.1          3              veh            1              -              -              -              
47             1.70           veh.2          3              veh            2              -              -              -              
47             1.70           veh.3          3              veh            3              -              -              -              

48             1.70           veh1           3              veh1           0              4              4              10             
48             1.70           veh1.1         3              veh1           1              -              -              -              
48             1.70           veh1.2         3              veh1           2              -              -              -              
48             1.70           veh1.3         3              veh1           3              -              -              -              

49             1.70           veh1.4         3              veh1.4         0              2              4              10             
49             1.70           veh1.5         3              veh1.4         1              -              -              -              

50             1.80           veh            3              veh            0              4              4              10             
50             1.80           veh.1          3              veh            1              -              -              -              
50             1.80           veh.2          3              veh            2              -              -              -              
50             1.80           veh.3          3              veh            3              -              -              -              

51             1.80           veh1           3              veh1           0              4              4              10             
51             1.80           veh1.1         3              veh1           1              -              -              -              
51             1.80           veh1.2         3              veh1           2              -              -              -              
51             1.80           veh1.3         3              veh1           3              -              -              -              

52             1.80           veh1.4         3              veh1.4         0              2              4              10             
52             1.80           veh1.5         3              veh1.4         1              -              -              -              

53             1.90           veh            3              veh            0              4              4              10             
53             1.90           veh.1          3              veh            1              -              -              -              
53             1.90           veh.2          3              veh            2              -              -              -              
53             1.90           veh.3          3              veh            3              -              -              -              

54             1.90           veh1           3              veh1           0              4              4              10             
54             1.90           veh1.1         3              veh1           1              -              -              -              
54             1.90           veh1.2         3              veh1           2              -              -              -              
54             1.90           veh1.3         3              veh1           3              -              -              -              

55             1.90           veh1.4         3              veh1.4         0              2              4              10             
55             1.90           veh1.5         3              veh1.4         1              -              -              -              

56             2.00           veh            3              veh            0              4              4              10             
56             2.00           veh.1          3              veh            1              -              -              -              
56             2.00           veh.2          3              veh            2              -              -              -              
56             2.00           veh.3          3              veh            3              -              -              -              

57             2.00           veh1           3              veh1           0              4              4              10             
57             2.00           veh1.1         3              veh1           1              -              -              -              
57             2.00           veh1.2         3              veh1           2              -              -              -              
57             2.00           veh1.3         3              veh1           3              -              -              -              

58             2.00           veh1.4         3              veh1.4         0              2              4              10             
58             2.00           veh1.5         3              veh1.4         1              -              -              -              

59             2.10           veh            3              veh            0              4              4              10             
59             2.10           veh.1          3              veh            1              -              -              -              
59             2.10           veh.2          3              veh            2              -              -              -              
59             2.10           veh.3          3              veh            3              -              -              -              

60             2.10           veh1           3              veh1           0              4              4              10             
60             2.10           veh1.1         3              veh1           1              -              -              -              
60             2.10           veh1.2         3              veh1           2              -              -              -              
60             2.10           veh1.3         3              veh1           3              -              -              -              

61             2.10           veh1.4         3              veh1.4         0              2              4              10             
61             2.10           veh1.5         3              veh1.4         1              -              -              -              

62             2.20           veh            3              veh            0              4              4              10             
62             2.20           veh.1          3              veh            1              -              -              -              
62             2.20           veh.2          3              veh            2              -              -              -              
62             2.20           veh.3          3              veh            3              -              -              -              

63             2.20           veh1           3              veh1           0              4              4              10             
63             2.20           veh1.1         3              veh1           1              -              -              -              
63             2.20           veh1.2         3              veh1           2              -              -              -              
63             2.20           veh1.3         3              veh1           3              -              -              -              

64             2.20           veh1.4         3              veh1.4         0              2              4              10             
64             2.20           veh1.5         3              veh1.4         1              -              -              -              

65             2.30           veh            3              veh            0              4              4              10             
65             2.30           veh.1          3              veh            1              -              -              -              
65             2.30           veh.2          3              veh            2              -              -              -              
65             2.30           veh.3          3              veh            3              -              -              -              

66             2.30           veh1           3              veh1           0              4              4              10             
66             2.30           veh1.1         3              veh1           1              -              -              -              
66             2.30           veh1.2         3              veh1           2              -              -              -              
66             2.30           veh1.3         3              veh1           3              -              -              -              

67             2.30           veh1.4         3              veh1.4         0              2              4              10             
67             2.30           veh1.5         3              veh1.4         1              -              -              -              

68             2.40           veh            3              veh            0              4              4              10             
68             2.40           veh.1          3              veh            1              -              -              -              
68             2.40           veh.2          3              veh            2              -              -              -              
68             2.40           veh.3          3              veh            3              -              -              -              

69             2.40           veh1           3              veh1           0              4              4              10             
69             2.40           veh1.1         3              veh1           1              -              -              -              
69             2.40           veh1.2         3              veh1           2              -              -              -              
69             2.40           veh1.3         3              veh1           3              -              -              -              

70             2.40           veh1.4         3              veh1.4         0              2              4              10             
70             2.40           veh1.5         3              veh1.4         1              -              -              -              

71             2.50           veh            3              veh            0              4              4              10             
71             2.50           veh.1          3              veh            1              -              -              -              
71             2.50           veh.2          3              veh            2              -              -              -              
71             2.50           veh.3          3              veh            3              -              -              -              

72             2.50           veh1           3              veh1           0              4              4              10             
72             2.50           veh1.1         3              veh1           1              -              -              -              
72             2.50           veh1.2         3              veh1           2              -              -              -              
72             2.50           veh1.3         3              veh1           3              -              -              -              

73             2.50           veh1.4         3              veh1.4         0              2              4              10             
73             2.50           veh1.5         3              veh1.4         1              -              -              -              

74             2.60           veh            3              veh            0              4              4              10             
74             2.60           veh.1          3              veh            1              -              -              -              
74             2.60           veh.2          3              veh            2              -              -              -              
74             2.60           veh.3          3              veh            3              -              -              -              

75             2.60           veh1           3              veh1           0              4              4              10             
75             2.60           veh1.1         3              veh1           1              -              -              -              
75             2.60           veh1.2         3              veh1           2              -              -              -              
75             2.60           veh1.3         3              veh1           3              -              -              -              

76             2.60           veh1.4         3              veh1.4         0              2              4              10             
76             2.60           veh1.5         3              veh1.4         1              -              -              -              

77             2.70           veh            3              veh            0              4              4              10             
77             2.70           veh.1          3              veh            1              -              -              -              
77             2.70           veh.2          3              veh            2              -              -              -              
77             2.70           veh.3          3              veh            3              -              -              -              

78             2.70           veh1           3              veh1           0              4              4              10             
78             2.70           veh1.1         3              veh1           1              -              -              -              
78             2.70           veh1.2         3              veh1           2              -              -              -              
78             2.70           veh1.3         3              veh1           3              -              -              -              

79             2.70           veh1.4         3              veh1.4         0              2              4              10             
79             2.70           veh1.5         3              veh1.4         1              -              -              -              

80             2.80           veh            3              veh            0              4              4              10             
80             2.80           veh.1          3              veh            1              -              -              -              
80             2.80           veh.2          3              veh            2              -              -              -              
80             2.80           veh.3          3              veh            3              -              -              -              

81             2.80           veh1           3              veh1           0              4              4              10             
81             2.80           veh1.1         3              veh1           1              -              -              -              
81             2.80           veh1.2         3              veh1           2              -              -              -              
81             2.80           veh1.3         3              veh1           3              -              -              -              

82             2.80           veh1.4         3              veh1.4         0              2              4              10             
82             2.80           veh1.5         3              veh1.4         1              -              -              -              

83             2.90           veh            3              veh            0              4              4              10             
83             2.90           veh.1          3              veh            1              -              -              -              
83             2.90           veh.2          3              veh            2              -              -              -              
83             2.90           veh.3          3              veh            3              -              -              -              

84             2.90           veh1           3              veh1           0              4              4              10             
84             2.90           veh1.1         3              veh1           1              -              -              -              
84             2.90           veh1.2         3              veh1           2              -              -              -              
84             2.90           veh1.3         3              veh1           3              -              -              -              

85             2.90           veh1.4         3              veh1.4         0              2              4              10             
85             2.90           veh1.5         3              veh1.4         1              -              -              -              

86             3.00           veh            3              veh            0              4              4              10             
86             3.00           veh.1          3              veh            1              -              -              -              
86             3.00           veh.2          3              veh            2              -              -              -              
86             3.00           veh.3          3              veh            3              -              -              -              

87             3.00           veh1           3              veh1           0              4              4              10             
87             3.00           veh1.1         3              veh1           1              -              -              -              
87             3.00           veh1.2         3              veh1           2              -              -              -              
87             3.00           veh1.3         3              veh1           3              -              -              -              

88             3.00           veh1.4         3              veh1.4         0              2              4              10             
88             3.00           veh1.5         3              veh1.4         1              -              -              -              

89             3.10           veh            3              veh            0              4              4              10             
89             3.10           veh.1          3              veh            1              -              -              -              
89             3.10           veh.2          3              veh            2              -              -              -              
89             3.10           veh.3          3              veh            3              -              -              -              

90             3.10           veh1           3              veh1           0              4              4              10             
90             3.10           veh1.1         3              veh1           1              -              -              -              
90             3.10           veh1.2         3              veh1           2              -              -              -              
90             3.10           veh1.3         3              veh1           3              -              -              -              

91             3.10           veh1.4         3              veh1.4         0              2              4              10             
91             3.10           veh1.5         3              veh1.4         1              -              -              -              

92             3.20           veh            3              veh            0              4              4              10             
92             3.20           veh.1          3              veh            1              -              -              -              
92             3.20           veh.2          3              veh            2              -              -              -              
92             3.20           veh.3          3              veh            3              -              -              -              

93             3.20           veh1           3              veh1           0              4              4              10             
93             3.20           veh1.1         3              veh1           1              -              -              -              
93             3.20           veh1.2         3              veh1           2              -              -              -              
93             3.20           veh1.3         3              veh1           3              -              -              -              

94             3.20           veh1.4         3              veh1.4         0              2              4              10             
94             3.20           veh1.5         3              veh1.4         1              -              -              -              

95             3.30           veh            3              veh            0              4              4              10             
95             3.30           veh.1          3              veh            1              -              -              -              
95             3.30           veh.2          3              veh            2              -              -              -              
95             3.30           veh.3          3              veh            3              -              -              -              

96             3.30           veh1           3              veh1           0              4              4              10             
96             3.30           veh1.1         3              veh1           1              -              -              -              
96             3.30           veh1.2         3              veh1           2              -              -              -              
96             3.30           veh1.3         3              veh1           3              -              -              -              

97             3.30           veh1.4         3              veh1.4         0              2              4              10             
97             3.30           veh1.5         3              veh1.4         1              -              -              -              

98             3.40           veh            3              veh            0              4              4              10             
98             3.40           veh.1          3              veh            1              -              -              -              
