configName      Platooning
iniFile         omnetpp.ini
processID       3661
runID           Platooning-0-20191231-13:20:32-3661
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:20:32.292
endDateTime     2019-12-31 13:20:54.292
duration        0 hour, 0 minute, 22 second


timeStep    vehId          fromState                     toState                       commandSent    receiverId     senderPltId    receiverPltId    maneuverStartEnd 
0.20        veh1.5         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.4         veh1             -                

0.22        veh1.6         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.4         veh1             -                

0.23        veh.5          state_platoonFollower         state_platoonFollower         ACK            veh            veh.4          veh              -                

0.25        veh            state_waitForAllAcks2         state_splitDone               -              -              -              -                -                
0.25        veh            state_splitDone               state_platoonLeader           CHANGE_Tg      multicast      veh            veh              -                
0.25        veh            state_splitDone               state_platoonLeader           SPLIT_DONE     veh.4          veh            veh              -                

0.29        veh.4          state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

0.31        veh1           state_waitForAllAcks2         state_splitDone               -              -              -              -                -                
0.31        veh1           state_splitDone               state_platoonLeader           CHANGE_Tg      multicast      veh1           veh1             -                
0.31        veh1           state_splitDone               state_platoonLeader           SPLIT_DONE     veh1.4         veh1           veh1             -                

0.35        veh1.4         state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

0.75        veh1.4         state_waitForGap              state_platoonLeader           GAP_CREATED    veh1           veh1.4         veh1             Split_End        

0.89        veh.4          state_waitForGap              state_platoonLeader           GAP_CREATED    veh            veh.4          veh              Split_End        

45.00       veh.4          state_platoonLeader           state_waitForBeacon           -              -              -              -                -                

45.06       veh.4          state_waitForBeacon           state_sendMergeReq            -              -              -              -                -                
45.06       veh.4          state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh            veh.4          veh              Merge_Request    

45.09       veh            state_platoonLeader           state_sendMergeAccept         -              -              -              -                -                
45.09       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

45.14       veh.4          state_waitForMergeReply       state_mergeAccepted           -              -              -              -                Merge_Start      
45.14       veh.4          state_mergeAccepted           state_waitForCatchup          -              -              -              -                -                

50.09       veh            state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
50.09       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

55.09       veh            state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
55.09       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

57.04       veh.4          state_waitForCatchup          state_notifyFollowers         -              -              -              -                -                
57.04       veh.4          state_notifyFollowers         state_waitForAllAcks          CHANGE_PL      multicast      veh.4          veh              -                

57.06       veh.5          state_platoonFollower         state_platoonFollower         ACK            veh.4          veh            veh.4            -                

57.07       veh.4          state_waitForAllAcks          state_sendMergeDone           -              -              -              -                -                
57.07       veh.4          state_sendMergeDone           state_platoonFollower         MERGE_DONE     veh            veh            veh              Merge_End        

57.16       veh            state_waitForMergeDone        state_mergeDone               -              -              -              -                -                
57.16       veh            state_mergeDone               state_platoonLeader           CHANGE_Tg      multicast      veh            veh              -                

65.00       veh            state_platoonLeader           state_sendSplitReq            -              -              -              -                -                
65.00       veh            state_sendSplitReq            state_waitForSplitReply       SPLIT_REQ      veh.2          veh            veh              -                

65.07       veh.2          state_platoonFollower         state_waitForCHANGEPL         SPLIT_ACCEPT   veh            veh            veh              -                

65.07       veh            state_waitForSplitReply       state_makeItFreeAgent         -              -              -              -                Split_Start      
65.07       veh            state_makeItFreeAgent         state_waitForAck              CHANGE_PL      veh.2          veh            veh              -                

65.15       veh.2          state_waitForCHANGEPL         state_sendingACK              -              -              -              -                -                
65.15       veh.2          state_sendingACK              state_waitForSplitDone        ACK            veh            veh.2          veh.2            -                

65.24       veh            state_waitForAck              state_changePL                -              -              -              -                -                
65.24       veh            state_changePL                state_waitForAllAcks2         CHANGE_PL      veh.3          veh            veh              -                
65.24       veh            state_changePL                state_waitForAllAcks2         CHANGE_PL      veh.4          veh            veh              -                
65.24       veh            state_changePL                state_waitForAllAcks2         CHANGE_PL      veh.5          veh            veh              -                

65.25       veh.5          state_platoonFollower         state_platoonFollower         ACK            veh            veh.2          veh              -                

65.25       veh.4          state_platoonFollower         state_platoonFollower         ACK            veh            veh.2          veh              -                

65.27       veh.3          state_platoonFollower         state_platoonFollower         ACK            veh            veh.2          veh              -                

65.28       veh            state_waitForAllAcks2         state_splitDone               -              -              -              -                -                
65.28       veh            state_splitDone               state_platoonLeader           CHANGE_Tg      multicast      veh            veh              -                
65.28       veh            state_splitDone               state_platoonLeader           SPLIT_DONE     veh.2          veh            veh              -                

65.32       veh.2          state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

67.42       veh.2          state_waitForGap              state_platoonLeader           GAP_CREATED    veh            veh.2          veh              Split_End        

85.00       veh.2          state_platoonLeader           state_waitForBeacon           -              -              -              -                -                

85.09       veh.2          state_waitForBeacon           state_sendMergeReq            -              -              -              -                -                
85.09       veh.2          state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh            veh.2          veh              Merge_Request    

85.16       veh            state_platoonLeader           state_sendMergeAccept         -              -              -              -                -                
85.16       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.2          veh            veh.2            -                

85.18       veh.2          state_waitForMergeReply       state_mergeAccepted           -              -              -              -                Merge_Start      
85.18       veh.2          state_mergeAccepted           state_waitForCatchup          -              -              -              -                -                

90.16       veh            state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
90.16       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.2          veh            veh.2            -                

95.16       veh            state_waitForMergeDone        state_sendMergeAccept         -              -              -              -                -                
95.16       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.2          veh            veh.2            -                
